y,weights,parent_attachment_w1,deviant_esteem_w1,parent_stress_w1,parent_monitoring_w1,desire_stress_w1,friend_stress_w1,self_confidence_w1,higher_school_dependence_w1,neg_esteem_w1,academic_stress_w1,parent_attachment_w2,deviant_esteem_w2,parent_stress_w2,parent_monitoring_w2,desire_stress_w2,friend_stress_w2,self_confidence_w2,higher_school_dependence_w2,neg_esteem_w2,academic_stress_w2,parent_attachment_w3,deviant_esteem_w3,parent_stress_w3,parent_monitoring_w3,desire_stress_w3,friend_stress_w3,self_confidence_w3,higher_school_dependence_w3,neg_esteem_w3,academic_stress_w3,parent_attachment_w4,deviant_esteem_w4,parent_stress_w4,parent_monitoring_w4,desire_stress_w4,friend_stress_w4,self_confidence_w4,higher_school_dependence_w4,neg_esteem_w4,academic_stress_w4,parent_attachment_w5,deviant_esteem_w5,parent_stress_w5,parent_monitoring_w5,desire_stress_w5,friend_stress_w5,self_confidence_w5,higher_school_dependence_w5,neg_esteem_w5,academic_stress_w5
stable,185.5192429108677,1.0102534967964087,-0.6578331889766064,-1.0584211399614611,1.2452543455033789,-1.100848015478923,-0.19703305928529574,0.5078679869588055,-0.19167100949000185,-0.47713536201579976,-0.2714562409273345,1.089363051803751,-0.5768191251105759,-1.0393269120368442,1.4441644043621977,-1.3063372443845342,-1.0485021542135535,0.48289696438968116,0.9563484865948486,-1.2093295611729262,-0.5654006551738788,1.2768766704961345,-0.3456740601727891,-0.5751454837028687,1.4833685615758478,-1.0366014960861405,-0.00540999781604561,0.42496637065971377,0.01762696843338331,-0.5962828718813172,0.02775749249636473,0.6143139711343114,-0.5747759358506781,-0.6620428272924347,1.1071303856378205,-1.0831687996206125,-0.48927658020296017,0.14717874375069387,0.30815396243900506,-0.4154969150572209,-0.2197837255063814,1.072885872556734,-0.5935594110615018,-0.8923964764105261,1.3736006328772454,-1.2347778633919135,-0.7943504788505389,0.7106585003350956,0.4382153437596739,-1.3171576333724626,-0.610383091650537
stable,171.37661956418827,-0.3294783954382551,0.31697514936485155,-0.6201907112568863,-0.2478246327793589,-0.2793275237105404,-0.07562698057695555,0.19414626122168596,0.7257745366996694,0.46548224452030085,-0.9245458219405096,-0.3141146092504085,0.367105918013357,0.33595526176548784,0.1978103127304427,0.3788455451891216,-0.09108195448575097,-0.4035517140723713,0.544959912983245,1.0253400116503957,-0.3225557307050898,0.4252699536379709,0.19187862469025363,-0.5459556644480843,-0.012779690776653911,-0.6255178360361183,-0.06724569290233372,-0.4012363412561356,0.31937664744557637,-0.026945557025603736,-0.4220407608066246,0.08657049321805062,0.1932595266652817,0.014474213416214837,-0.34939376905351405,-0.28810687895176584,0.0014609433933873352,-0.43809202960797244,0.27181442175372655,0.36937877347384857,-0.2424646832075394,0.5527964420251816,0.22403127930744948,-0.5775813046822125,0.2532544075512721,-0.2742725414176833,0.07438141622205195,0.07219952486707613,0.30734612679807466,-0.2125461954939596,0.1877031082558517
stable,182.77023347340776,0.07974156607931959,0.1902240775974688,-0.6656056230119309,0.5803871566118284,-0.44349726323574634,-0.11400186552171805,0.46988689731435873,-0.3130386673507917,-0.414397711365172,-1.0335124446639878,0.10929809444836239,-0.6410138662080349,-0.5136536247994447,1.2977068845443152,-0.5506471084384882,-0.20772370692065795,0.8317817203361165,0.6056077085263916,-0.947934265391684,-0.8831228870871624,0.09359780611602747,-0.5732390362968892,-0.3669554360525191,0.501045380470926,-0.4911301568759056,-0.10195822339801772,0.37800904592115164,0.521856332115832,0.10335094393577017,-0.8822392406845636,0.3693717853494199,-0.4250886125006489,-0.31316843560465396,1.3220754677151751,-0.206255574644441,-0.8418593465294623,0.39255585613627697,1.030133173471127,-0.4421954400280565,-0.8391088720108493,0.036193990418817094,-0.5421248561055954,0.4993015497175585,0.9911576595501419,0.35259622428730186,0.0853286137634993,0.275809856223133,0.4642892573921484,0.32260579673749673,0.5023268181904842
explorative,279.02531692672994,0.2716230653555278,1.0345643820053139,-0.024715939332773607,0.08785917119865432,0.08305724568158497,0.7677184118846184,-0.10790585157909043,-0.09294679145312515,0.3054569804158034,-0.1751299475330209,0.4950026884749684,0.6742207171756529,0.5644460006621373,0.8706327306776019,0.32228478923373993,0.4080679227583399,0.6601499007811428,0.997621807353702,0.49303429773308605,0.6200073515287241,-1.6132899684204296,-0.5694075359667087,0.04398193437163741,-0.020521084182426097,-0.6203956386542144,-0.13584117639311222,-2.020182017662345,-2.9670111110130772,-1.253836860514022,-1.3180272358930838,-0.08303927254587805,0.9939404456268791,0.2883571020600432,-0.44732394357922656,0.3534010634994155,0.8282051601688615,-0.4577793459883359,0.09676774784963071,0.42583150864237046,-0.07924963804586549,0.3640615576182032,1.9762191620292144,0.6346490401280512,1.0202357406635103,-0.2830388070749037,1.2968464244639712,0.6055666289160575,1.0346573940403312,0.969046628352504,-0.03683952799393697
stable,282.627561765956,0.2887731776222316,0.17202963843017358,-1.4762242064552045,0.8191999713382728,-0.7925799346092846,-0.9546133046141758,0.15518417021955483,-0.9641825665169701,-0.7192779440037593,-1.9199002968910641,0.5041586723178872,0.23480824489956836,0.13134320304321104,0.47993327231629834,0.2257841179675709,0.01182941642593983,1.2244923872355955,-1.016644458799718,-0.35040180389495945,-0.4989934342139213,0.4533877796680484,-0.14706352297152772,-0.5503678451030335,0.28619613364819657,-1.011604053155419,-0.10830221331332637,0.15028037401565822,-1.1578902718006485,-0.09728252284256862,-0.19606745548755705,0.7591910342892244,-0.5578877001039866,-0.3700771790828083,0.823490552690655,-1.1039455531698343,-0.3463198411534344,0.38164299080507796,-0.6002602282983142,-0.8510335498188322,-0.967406845228033,0.44440026253545384,-0.4974169570864978,-0.6693788526698807,0.2256945037353763,-0.44110201125157544,0.03692575344937703,0.298448342066228,-0.08212303592402954,-0.5782454957214554,-0.3357470859607352
explorative,246.97856844423288,-0.23022271560545643,-0.13403404198215849,0.4950617298449734,0.2587461929957978,0.6885678819027288,0.7976875307434352,-0.3646400882899746,0.6204614999885342,0.8537144209487559,0.18997179745348014,-0.005631248605339807,-0.35948135582404267,0.5632821807685093,0.6585063017210896,0.3018419520857897,0.655687134003405,-0.1692266434144724,0.4789394274891003,0.7487161169965144,0.42867815044760776,0.5151970363912992,-0.32687779324829075,-0.21405644190331163,-0.253202373540647,-0.46141240802865063,-0.5943242940439567,-0.39127678904686714,1.0639785358331064,0.4410317970282025,0.6433795521928245,0.6289036311371892,-0.5283329069621775,0.05919160482494795,-0.2550424931572944,0.5969595908698403,-0.5111518327754879,0.1185055387795957,0.5670205155305686,0.5910386568478483,0.2635170681541259,0.27739023690770664,0.1250737965223008,0.6280709534129679,0.4711571493126992,0.2544387153316346,0.6602720082684744,-0.5536547354277656,0.44399859393677954,0.6523323692602959,0.7225664136067146
explorative,191.7884972812041,-0.24426034550187173,-0.3042648838942838,0.5877349060732061,0.09428656205494096,0.5227021802419988,-0.05850138373825424,0.3812058014538847,-0.1935204980756956,-0.06842570754690158,0.16532500666516958,-0.3455765004369055,-0.28336306702027786,0.6002749115003998,0.42355257225053333,0.04065429669049496,0.09121762233804438,-0.20456314477831603,0.47394759301686745,0.05146850692066848,0.7698390560091919,-0.28244760044533396,0.2022388572286829,0.432382906029607,0.4399699856644376,0.9966781178350955,0.0006946852330124227,-0.03280331135759396,0.3124023965236011,-0.1295582939082301,0.707804404448005,-0.6981185028625294,-0.6167893829590074,0.6611702925419791,0.11456678171964399,1.0533125832730894,0.0070336952538964164,0.13919041548105288,0.8985442374811076,-0.12459382365386523,0.9774012755974953,-0.6304558237086536,0.2403023207603553,1.0440847574235934,0.3328788055281099,0.7912290122977539,-0.6760269178651953,0.2735548037216447,0.09205648227699205,0.36725102215543226,0.7230074893141301
stable,134.0155930970224,1.1741652925859818,-0.5798819752548908,0.06059419407017259,1.506094212549001,1.497092642017106,-0.4359554308545766,0.4110675977739552,-0.4829508963545702,0.5289872453061466,1.1046999620482427,0.9433139098175816,-0.6035261246141085,-0.23195058867325263,1.4217413015424727,1.6306702310537595,0.46659660224307664,1.2528898178923844,1.0043042956852866,0.0961295540858894,0.3226573346421758,1.1141557175669397,-0.592809440547272,0.1655316505399934,1.4603267616282403,0.9414059885528541,-0.5688188307313817,0.42575648039002967,0.9702891205543394,0.20732170711149894,1.0007592035340758,0.8862482682848379,-0.6556405282687658,-0.5670949717311158,1.3877138270385272,1.0319656240997586,-0.8191514049005424,0.154395460456355,0.9847882942775866,-0.576714758381464,0.7984414381866839,1.298667128465535,-0.590962258797807,-0.8789115929695449,1.4005381092451772,0.21299038100087023,-0.7538025159360743,0.80985861161609,1.3130479328958506,-0.8143977729348566,-0.05982977378887831
explorative,261.3618370773611,-0.14708951476016552,-0.6251088656237072,-0.019922402539542028,-0.24976677880844553,-0.1346684749229366,-0.660959617027725,0.3987701851399604,-0.06435810203649397,-0.6933539526028456,-0.09208264607688899,0.06751813030223798,-0.4990056272303363,0.15706294096366757,0.24137594114779462,0.8267587903007776,0.3749191946648544,0.022787775350002187,0.6997525127201928,-0.521764254407613,0.5162994520463564,-0.3716816899316852,-0.03567570773423402,-0.30302951206481626,-0.098326890395525,0.26510454967021085,0.07503640013421137,-0.4211843353056824,0.5094077062189861,-0.16271567337914514,0.27763818808225593,-0.39982094798071216,0.2476059776675192,0.40042542457621555,-0.16572146279298394,0.35086651788083656,0.02862201470816876,-0.4146865603476997,1.030676067328155,0.5951449151381167,0.7493631123420861,0.20961712334772256,0.10888155635850628,0.937722780494614,-0.1172150881438559,0.36012275209721906,0.10640049502440416,-0.39131597891630204,0.43680160773149274,-0.33300666034871323,0.35805287112109263
explorative,223.27798114222315,-0.07359113131534517,0.32289336874886765,-0.12181554664336708,-0.9936861752989918,0.18074486007814178,-0.8776782285896902,-0.5253362001019227,-0.4323839115651596,0.0010226474056831553,-1.0025053630835532,0.2702294885145634,0.20021692602896515,-0.5692704210558167,0.5123384765134776,-0.2527600244917103,-0.157451517257108,0.44202921202968115,0.4530792172639856,-0.8591527625169718,-0.4932236794749217,0.19333930947716976,-0.33771216297378603,-0.33903457395363107,-0.285684688783456,0.17212016946255393,-0.8349769425093203,0.3926416506304393,0.19042724392655436,-0.3047104690839268,0.8278860705853639,0.0644185041796738,-0.6316477422304605,-0.20735879233317658,-0.04602941863206888,0.08122507922018228,-0.8005895669233354,-0.5244444674127529,-1.2168034334651319,0.20243397399023896,1.3176295879840403,1.0587789704346862,-0.35848343800249555,0.49046806703014867,-0.4127235084659836,-0.26527054684981816,-0.7517225023450921,1.144660291115753,-1.247776234975467,-0.5810847784352392,0.017029074512957005
stable,315.0230687424993,0.5002198281564056,-0.29122097872218067,-0.0504734926194789,0.39194862976983424,0.39182317267823735,-0.06378692892207048,0.1814803865748317,0.6341981137076801,-0.36111595610473113,-0.13906214823430002,-0.5923581348656634,0.2425944785050885,0.35395616199512425,-0.4194165791257662,0.9658535672668513,-0.06820681714582438,-0.5114722451632568,0.5370650609319929,0.0871769765922988,0.3436568495092342,0.13463707213671047,-0.30682495384715575,0.3559428346891913,0.4991712061931618,0.6037144573088871,-0.008121030322692867,-0.4049007031686042,0.4348454290186216,0.22255618304729471,0.5767634365340673,0.22296084898803298,-0.5548211116692994,0.10925032864166022,0.48850260734475437,0.2703049628934119,-0.7948163649981422,-0.6355637832179801,0.2965391398042916,-0.003498440490236957,0.3047864558627572,0.11638151888149452,0.2299797458740826,0.12247110731164493,0.43004180554267873,0.3218567214027978,0.10158175959939063,-0.5212569256676516,0.4154678157223475,-0.3144403239012701,0.24858681725580092
explorative,360.9312606374563,-0.4742296631876491,0.21165828978309834,0.1330960455449662,0.699955952753558,0.2788841497706801,0.7341702168568053,-0.3684438880777126,-0.8346215397849525,-0.4400355014682858,-0.386972641066669,-0.16842613710723356,0.22596513665864412,0.17256167058131583,0.17319528327521572,-0.4224726653089782,-0.11935701333952173,-0.19064950066405598,-1.4378182149165988,-0.0036805886811550753,0.6016139763613821,-0.28169421153879504,0.18515045496876245,0.2764266039014749,0.4509939299467828,-0.3972235638778718,-0.04622262345748189,-0.4004247301790061,0.15883869055922534,-0.41667691631709336,0.5821402784719907,-0.4242380465019252,0.15565601047136363,-0.0499991195580264,-0.17535062910236032,-0.07900280927171098,-0.01140142351704248,-0.4517846602268709,0.03650405175804531,-0.37187277680133657,0.5234555597097802,-0.38045265914591253,0.22287278313156111,-0.2338761851964263,-0.4467571252102164,-0.09242034576077568,0.09447359039960133,-0.5423253521239748,0.41011438866679384,-0.31780423594050244,0.5504587298602901
stable,196.421986246939,0.5652810706579894,-0.6578753833332484,-0.737867004646583,0.6695520194519348,-0.4971908227162735,-0.14325097658976246,0.1903918807213923,-0.23046967776042843,-1.3413643114087093,-1.072700829646465,0.46031209418245894,0.20757678457764628,-0.05277488497112042,0.556699442676954,-0.5004954347925917,-0.14887247113514884,-0.16113986424480378,0.6681936422033291,-0.552115631760035,-0.550391709243953,0.4522062991646486,0.19033212122582963,-0.06620362710310816,0.5445558432684238,-0.46985957622815405,-0.07395760377444607,0.22199252338939665,0.505479563694184,-0.5618715243716629,-0.9096902258153636,0.4532544988543133,0.16434876113274055,-0.4247289406233591,0.5128253805471389,-0.49849486461484266,-0.05153180518656159,0.38008593429259674,0.26719685273252347,-0.8524557771035158,-0.9906330768960057,0.5277631854676164,0.22007964036124036,-0.3846467446999687,0.48645796739966324,-0.46379751506709577,-0.7421022583068857,0.32286199377475266,0.40293625698587154,-0.4812009165404289,-0.5967808331970059
stable,302.88746577705416,-0.5245081699714947,-0.41586023092285274,-0.6344110329999992,-1.0503364453198538,-0.39929888997068536,-0.08699397024460116,-0.5523909972038328,-0.15489222997422314,0.036786515690263234,-0.7117033286067532,-0.7519092546198922,0.21492338997943342,-0.5314746298878618,-0.9831141353200608,-0.5186867940039512,-0.9798774901189004,0.3826497573355484,0.652767129554083,0.3755474000965945,-0.4402579816149527,-0.09407653869130184,0.22697936492031814,-0.44847888567604494,-0.3548937849441124,-1.0362372402981992,2.855114198465074,0.1283712514077949,0.4982646914745713,-0.23414820788122345,-0.8341728870987858,-0.04385759058083399,0.17186993926202263,-0.5982708382685817,0.18811829997681054,-0.2066039439486695,-0.04406580973370059,0.33893601431996667,0.26725436859810214,-0.327093177645646,-0.7159098832572951,-0.46993144499239786,0.2475656044952552,-0.29386653470585583,0.09824686824751112,0.34917358431980916,0.09670412651217623,0.23951111158613303,0.4117386824755097,0.7363069461123293,0.25351012141311036
stable,304.0106084686449,-0.328179427254929,0.3058927974790727,-0.423273940334752,-0.03801355133482659,-0.006056484907201967,-0.5411850526304005,-0.3628145530026416,0.5520407869280836,0.565916112179269,0.003221588614617271,0.28530351901447254,0.2244715249695954,-0.5004949139043916,-0.2977450150573855,0.23412649379009454,-0.10378628642019945,-0.39781474730294186,-0.20668521747207594,0.2712232968111865,0.38365648850076944,0.4542947176768559,0.283119224596584,-0.4032243103658649,0.5373596771636332,-0.4211365917751549,-0.03872405121626538,-0.4131584461826921,0.23258904034537234,0.7508535940383357,0.12063480593009093,0.3780156428334556,0.16228931569057578,-0.13005298244502347,-0.3132985539669432,-0.4036542199808493,-0.011638930717901246,-0.44948098961104693,-1.253032691781909,-0.40246548649605096,0.48557117281237616,0.35061333520483595,0.22989542530609605,-0.4342099144244083,-0.34964072646739497,-0.2794644860980547,0.07658374328061522,-0.7386489470406628,-0.5852311544318808,-0.5855438733883765,-0.17336371988185129
stable,160.11903779681214,-0.4837147776268399,-0.33970697134357053,-0.47118245686248766,-0.05278653083246757,-0.381742450066504,-0.11197431900893656,-0.04879762260197469,-0.9490210030535428,-0.593181420381049,-0.6091789550498572,-0.45878196969996327,0.23874739089858293,-0.3179732292761638,-0.18092518531596402,0.24275159769389754,-0.11526028108681018,0.18225877959296977,-1.1729892550654926,0.23123049616157373,0.12051956371859768,0.35480864936556017,-0.6130364478055172,-0.4960901138594967,-0.004645525951860822,0.18650771035059738,-0.7493642868725054,0.40506313398423216,-1.0406127615816767,-1.3215638540470505,0.15573174093149197,-0.3200939296492117,0.1595180513485648,-0.34683108443569494,-0.1701093018775517,0.4491585972689485,0.08709047017183433,-0.46641315739387845,-0.45221902353485827,-0.3583104922298196,0.49420900053007544,-0.7017228092875937,0.24242735092535972,-0.11813992748431844,-0.5054630933145835,0.3342415110317234,0.0778045023695445,0.24762620788595843,-1.9368267915800583,-0.3600140382658913,-0.06087514079576961
explorative,183.3265885554628,-0.40315161946786077,-0.5135143915726408,0.8182406548741319,-0.5636753768642799,1.5652975612645035,-0.033652098360535454,0.3919740432193626,0.5753899028797891,-0.6367102536217898,0.6938417803869191,0.3420692983940165,0.24142992826413684,0.18600292845552122,0.2665841074472562,0.278665970275673,0.7091089104778701,0.41660888053420686,-1.0404413464591233,-0.5374298628996904,0.012474907508777493,-0.6849657530525363,1.0112157829390171,-0.5115796631967512,-0.7193895060974129,-0.433100682781746,-0.04907500428498319,-0.2896905185529555,-2.9397242129337537,0.2717298049825507,-1.1586184018709873,-0.34922644797333857,0.17918248676367587,-0.4656857887424077,-0.42132989133712884,-0.46633190914269756,-0.039260846517711286,-0.435912623723427,-0.49808413225688036,-0.4949402246115349,-1.0291859596314592,0.44429177527652247,0.2328030194733678,-1.2377814913682503,0.46755736034279743,-1.22923934564865,-0.7738700463893338,-0.5136504067267875,-1.3878335234366468,-0.5110684019907127,-1.7727908369723835
explorative,162.2565967289079,-0.0007967328469123437,-0.30104598130589044,-1.2599521008286834,0.37166185419151493,-0.7505563179640392,0.2999477675933703,1.1336148735992788,1.0580746326566657,-0.9512796645490663,-1.2051805595455107,-0.4178445432117739,0.759762710220603,-0.1967692283376222,0.1799287407921425,0.09794899287646802,1.5052868760836695,0.651312416363554,1.5255457171913231,-0.6017905745938852,-0.9316704968765455,-0.10427787816883526,-0.5976640721304374,-0.4752681485053875,-0.0675385592713494,-0.3389804619401946,0.5097623743156238,0.6085966883497219,1.2565495134241165,-1.047995376278646,-0.5142209729218065,-0.6895234380535622,-0.6137828607338222,0.35933850296491976,0.3617450876882385,0.2950693219291736,0.7574811012103656,0.3588811134495619,1.2093861105802768,-0.6213746087819891,-0.021449332758138935,-0.044636732900431214,-0.5795854610237766,-0.7842190130041936,0.4083350998319134,-0.47340837415577786,0.019926549956820076,0.6779959502775099,1.2782833470930215,-1.243830456041775,-0.6062264141756408
explorative,379.66103111337407,-0.1910152018892835,0.5342653426935345,0.6996915018132476,-0.9933079265225064,0.6521270682555055,1.3022986708076265,0.34153002953976924,0.1842377523305058,0.6205315635440569,0.7428342739051292,-0.18995391603598646,0.2623488415065664,0.4359717506659755,-1.1751451306647689,0.8667850376399966,-0.054151605354629914,-0.43524968857307356,-1.9443010712814186,0.5778919565963061,0.7891184442258532,-0.42283598201601236,0.2450944015425732,1.1433634655660192,-1.2193324442734255,1.6022962265280292,-0.5601695310742858,-0.44652685617006155,-1.175355901839671,0.8472316082705315,0.47465883302601614,0.0429723297744909,0.21078966331901866,0.15387512869607925,-0.9092547018334468,-0.43687064357409555,-0.017851381607694245,0.31148829207016027,-2.097948554444213,-0.1494109905420854,-0.9725203791155365,-0.9725100643439616,0.8392126755120531,-0.03743508967438919,-1.0911710143070437,-0.22695998222980535,0.07669636874215877,0.49382501803719064,-0.5974754700047068,-0.13685366466180568,-0.4906522753549618
explorative,234.9581174647953,-0.1762243760377438,-0.6167586369258162,0.6208494135753853,-0.21879175753977642,-0.8102154159475901,-0.8340504808189386,0.9135311457813746,0.035628694035261754,-0.8284773470128576,-0.7650966308588399,-0.2861882095316096,-0.5929213187128595,0.22273353281151786,-0.5873031128516275,0.2778055051143338,0.6747822333905081,1.206554228278864,0.613333742163592,-0.20200546637173492,0.06418384683963177,-0.40599735079102073,0.201826933606458,-0.5149674588589755,-0.6503347526608623,-0.7215410324267436,-0.12025774064376497,1.145471102061735,0.49827369621558243,-0.17799531840264599,-1.0246149815917345,-0.23361867931680447,0.6600124616495368,0.3150217208738656,-0.6586652868356875,0.01982314698629895,0.21199749111805022,-0.31533456238776675,0.26741682061862104,1.2220074607713098,-0.29181948693883986,-1.2428638003015668,-0.5329695047248495,0.5170117245390444,-0.045568760305136194,-1.0517117214117646,-0.04019588797356624,0.4916021726668904,0.4287824779639161,0.3192016801717437,-0.20706243656806364
explorative,183.1633620613132,-0.017561974702288218,-0.5230429155005977,-0.552429223336707,-0.730942628033313,-0.9803338949101426,-0.8498487597719421,-1.0667626959380259,1.35683669182079,0.6127592219047512,0.5566030802362424,0.10385695638262869,0.21728373598883913,-0.54486051620862,-0.6000161275245638,-0.4797757054715373,-0.14233429843792264,-0.1589292795249563,1.5185794514857198,0.5093009158064778,-0.11302930820539836,-0.1154145118007462,0.19792966538854545,0.2062764610886335,-0.06837591963374663,0.08554816773789449,-0.02561893099725834,-0.36859285434061545,0.40191905768225233,-0.1711750434909337,0.16487525842358233,-0.07126805323030865,-0.12996639798304452,-0.3179549837346647,0.17958352277946632,0.12312755531084173,-0.0025603954547412685,-1.0027337310668436,0.36484505528803673,0.23720822357173016,0.4771981036600083,-0.4223919797685559,-0.3437655443226639,0.22309945360040656,-0.4418228792247476,-0.3916017540049754,0.05283373838923111,-0.1727167765536436,-0.4601815878799015,-0.4638761965312804,-0.6088242597014283
explorative,247.88234655637785,0.18911230920091418,-0.6298178064022533,-0.4378774653510949,-0.9179720565681143,0.07703074054601572,-0.10953142586710883,0.004834575776224881,0.7353268309236599,-1.0957853845960481,-0.7599145871189529,0.02932591378226985,0.22211848229871894,-0.16118227000573151,-0.4901544616105351,-0.2199637772480272,0.057665060184099656,0.41892089495999585,-0.0848233229444519,-0.5716620814315413,-0.3293963919709322,-0.0053681651376385675,-0.5844927514012839,-0.11628502408073783,-0.8841281165916114,0.8149766751577531,-0.04794243742567887,-0.003695516979870251,0.42099037567707853,-0.5004141217324953,0.3419457315616984,0.1692621814334521,0.1755014628951032,-0.47421063555570886,-0.592429793960407,-0.206305944563494,-0.034160260284137337,-0.02128716797765659,0.2533783037231345,-0.49664713349535455,-0.7942510031332404,0.034374010748120874,-0.49677231784005965,-0.7476521518104564,0.1821727988203557,0.10086140641275049,-0.04407611826249796,0.07006517555779085,0.8918211161864954,-0.7360961543315048,-0.9454172651382495
explorative,227.64558334613236,-0.1365565647930936,-0.2641099073153231,0.11868696622469692,0.03598196028808638,-0.21725339889723774,0.7368051718413879,0.1386302176182313,0.4574172584785524,0.1346589098829669,-0.08881840296717033,0.180792238341848,0.23009016475627247,0.20706414956615396,0.5073202560282912,0.278316228041347,0.7067100522103101,0.4391418243938013,0.6959906757390092,-0.5785939438676546,0.03135275294704345,-0.7289519251906147,0.9969041907164741,0.8684769170228808,0.3904468988553273,-0.267875693111697,1.4104488710333543,-0.44646164069506117,0.5227763462307825,0.27498303587049683,0.9639476270175774,-0.37965488810287124,0.35347005593491226,0.8129942795606082,-0.22977224474747085,-0.29151566085391195,1.6229342574814891,-0.4649661758934399,-0.3294757341278369,1.1304603024894992,0.7756874415321225,-0.12347752619946893,0.46176996663139197,0.4919507873504921,-0.3903319258864158,-0.0907354386059746,1.7306410584313419,-0.8192727384082639,0.4494443367341139,0.9465528915414385,1.4390955435706207
stable,127.36904966286116,0.7312109325363113,1.142681250313628,0.2623243085925274,0.6653013151832878,0.22580212799888436,1.684516471682021,0.19692114156324783,-0.10206337625082931,0.9299265849746422,0.2563960203343766,0.7176722823198938,0.3249054502311206,-0.35485398591330486,0.6011448880472294,-0.4941789534056851,-0.1364408120195973,-0.3148864320686388,1.4208366986132288,0.4509577196800572,-0.35332335191413194,0.46171309458514476,0.21664979559839187,-0.27558719944643345,0.5323857063668006,0.7120037779077604,1.164256229006601,0.12747283085267738,0.5537723020674085,0.5630451303054067,0.6635044204353732,0.5561881126400395,-0.629116167638612,-0.38072878089185597,0.535143769202764,-0.32576225464938297,0.14996280839366555,-0.04251073638939328,0.39741508514583535,-0.4618692011891956,0.16221401031799343,1.2151889551796502,-0.5519679926095098,-0.9362168585167012,0.5882136203857234,0.7502388045334273,0.7952820582420498,0.26656621629746446,0.4681004113961563,0.38668047174030307,0.9134188090945595
stable,157.00413465041078,-0.41668303223822634,0.43978615756408673,0.712523916963047,-0.2920143686465278,1.0129019394110934,1.6301572680816612,-0.5802397735991555,-0.6804836997751564,0.7732504870187915,0.8225570949721002,0.810149360009641,-0.47415591940043234,-0.02884245896271221,0.35329434458333103,1.5309370490045013,0.8835067977251199,0.20739397957296948,-0.04340220997013832,-0.04645680531930409,0.37520560124874724,0.9341956775418458,-0.5846239475480602,-0.48703903905534446,1.1579021263764864,-0.4133717969266651,1.0991131648145704,-0.40728605833700393,-0.2831880280114951,-0.1780836891178526,0.38936525203110633,0.3637237117827517,-0.5555349954010874,0.08335220212886098,0.7525303568665394,1.0419438040171038,0.10979501735563257,-0.44704382077693894,0.4158755387327294,0.14234890765584574,1.2059953176556988,0.37198976953297863,-0.4710413751188266,0.42848864187873004,0.8020938571635412,0.9654328346608821,0.9208049589012328,-0.6919298882897805,0.967097321295636,0.5943801258749413,1.055420123430612
stable,180.905351833972,0.5531919926267813,0.17530663711962663,-0.5344721277688834,0.6555218030766181,-0.4023102229484125,-0.07706386545584559,-0.1391452497510945,0.7495290056090481,-0.3082795842636953,-0.3331677684101937,0.4773948171105156,0.1943324030549365,-0.23797055429630007,0.5488216771774264,-0.26100754629765227,-0.6140314643872912,-0.16160256506461393,0.6752845770297327,-0.5354291643949801,-0.11344386125670783,0.3738596505674322,0.164460565561659,-0.46680630357370556,0.5436700825609104,-1.1889897650863293,-0.8660571595703654,0.042766055366437045,0.5164249477590299,-0.5517853118798731,-0.28874721201146436,0.4829331516918577,-0.6524156798809243,-0.869231725704106,0.5292376984829155,-0.8466810970724129,-0.8685318384959576,0.011445882360787578,0.943781960906166,-0.794648785359724,-0.41157978371269077,0.44322811926803574,0.216364673646808,-0.3708466968621445,0.47779120228921407,-0.5974954496339104,-0.7421983520868373,0.32529199805040937,0.9109603655546986,-0.4817556808466921,-0.5055413396924423
explorative,280.2550204448741,0.2794457955428836,-0.3597411382132038,0.7594195907846246,0.6282064276531355,0.726339454143362,-0.016266760359216058,0.011558568157313966,0.8244541684726876,-0.03226946677347044,1.1544214541165456,1.0152208312429696,1.0712325912786107,1.375606739077254,-0.780168539937215,1.7302265464175024,-0.7932920325087661,0.8102664924411375,0.5976510100037302,0.3275935005024102,1.5402821276689882,0.29923217459668905,0.20798629407255748,0.5747264936115979,-1.1056897681384281,1.033741078928273,-0.7273365482719928,-0.005308070967964779,-0.17419837330874008,0.5915868448468495,1.3263641862566644,0.10246884719085114,-0.32416481135803143,0.5544709668875737,0.16850661343596746,1.0298900286319332,-0.7538368099176931,-0.02592705690388602,0.8910714966393712,0.9611279357225115,0.6283667955801486,0.10898023050721807,0.23479732618185892,0.6195795367231978,1.25343554364702,-1.1556948631579103,-0.7544073042916046,0.3412824755678472,1.1426893760984613,-0.5060307028627602,-1.312416042682039
