temp,clouds_all,traffic_volume,day_sin,day_cos
270.15,90,3997.0,-0.258819045105218,0.9659258262883456
270.75,90,5810.0,-8.070294780242204e-12,1.0
270.84,75,4513.0,0.2588190451036835,0.9659258262887568
271.58,75,4537.0,0.4999999999964717,0.8660254037864757
272.71,20,4816.0,0.7071067811799346,0.7071067811931604
274.41,75,4805.0,0.8660254037843997,0.5000000000000675
274.83,90,5379.0,0.9659258262876821,0.25881904510769405
275.01,90,5712.0,1.0,1.0633638931836723e-11
274.59,90,6948.0,0.9659258262894201,-0.2588190451012075
274.53,90,6466.0,0.8660254037877574,-0.4999999999942518
272.42,90,4755.0,0.7071067811949729,-0.7071067811781221
271.96,90,3200.0,0.5000000000022874,-0.866025403783118
270.9,40,2927.0,0.25881904511017007,-0.9659258262870186
270.72,75,2439.0,-1.3549321449356101e-12,-1.0
269.84,90,1720.0,-0.2588190450987315,-0.9659258262900836
269.48,90,1084.0,-0.4999999999920319,-0.866025403789039
268.62,90,565.0,-0.7071067811865993,-0.7071067811864957
267.78,75,359.0,-0.8660254037818363,-0.5000000000045073
266.97,40,258.0,-0.9659258262863553,-0.25881904511264603
266.53,1,342.0,-1.0,-1.2084120066589088e-12
265.9,1,856.0,-0.9659258262907471,0.25881904509625553
265.49,1,2751.0,-0.8660254037903207,0.499999999989812
265.03,1,5939.0,-0.7071067811883083,0.7071067811847868
264.9,1,6684.0,-0.5000000000067273,0.8660254037805547
264.94,1,6031.0,-0.25881904511512205,0.9659258262856918
266.01,1,5165.0,-3.7717561582534275e-12,1.0
266.93,1,4765.0,0.2588190450937795,0.9659258262914105
268.88,40,5013.0,0.5000000000001944,0.8660254037843265
270.35,1,4949.0,0.7071067811829742,0.7071067811901208
271.15,1,5119.0,0.866025403779273,0.5000000000089472
271.48,40,5465.0,0.9659258262887946,0.258819045103542
271.15,40,6207.0,1.0,6.335100309847946e-12
271.02,40,6686.0,0.9659258262920739,-0.2588190450913035
270.49,40,6515.0,0.8660254037856081,-0.49999999999797445
269.72,1,5022.0,0.7071067811919334,-0.7071067811811617
268.59,5,3581.0,0.5000000000111671,-0.8660254037779913
268.08,5,2973.0,0.258819045106018,-0.9659258262881312
267.37,5,3225.0,8.898444461442465e-12,-1.0
266.69,1,1866.0,-0.25881904510288356,-0.9659258262889711
266.09,1,1305.0,-0.4999999999957545,-0.8660254037868897
265.76,1,722.0,-0.7071067811793491,-0.7071067811937459
264.76,1,406.0,-0.8660254037839856,-0.5000000000007847
263.96,1,310.0,-0.9659258262874678,-0.25881904510849396
263.56,1,373.0,-1.0,-1.1461788613036984e-11
262.53,1,831.0,-0.9659258262896345,0.2588190451004076
262.09,1,2576.0,-0.8660254037881715,0.4999999999935346
261.69,1,5495.0,-0.7071067811955585,0.7071067811775366
261.29,20,6459.0,-0.5000000000030046,0.866025403782704
262.08,40,5874.0,-0.25881904511097,0.9659258262868043
264.95,1,5025.0,5.267824637353491e-13,1.0
265.55,75,4837.0,0.2588190450979316,0.965925826290298
266.88,1,5370.0,0.49999999999131467,0.8660254037894531
269.81,1,5727.0,0.7071067811860138,0.7071067811870813
269.88,1,5665.0,0.8660254037814222,0.5000000000052245
271.22,75,5718.0,0.9659258262861409,0.258819045113446
272.15,75,5967.0,1.0,2.0365616878591698e-12
271.65,90,6607.0,0.9659258262909614,-0.25881904509545556
270.9,90,6125.0,0.8660254037907348,-0.4999999999890948
270.28,90,5208.0,0.7071067811888939,-0.7071067811842012
270.22,90,3960.0,0.5000000000074445,-0.8660254037801406
269.96,90,3380.0,0.25881904510186593,-0.9659258262892437
269.65,75,3107.0,4.599905839453688e-12,-1.0
269.75,90,2448.0,-0.2588190450929796,-0.9659258262916248
269.95,90,1883.0,-0.49999999999947714,-0.8660254037847405
270.21,90,1080.0,-0.7071067811823886,-0.7071067811907065
270.34,90,672.0,-0.866025403778859,-0.5000000000096644
270.42,90,522.0,-0.9659258262885803,-0.2588190451043419
270.15,90,365.0,-1.0,-7.1632499910482076e-12
270.22,75,491.0,-0.9659258262922883,0.2588190450905036
270.02,1,526.0,-0.8660254037860222,0.49999999999725725
269.95,1,1056.0,-0.707106781192519,0.707106781180576
269.82,20,1507.0,-0.49999999999928196,0.8660254037848533
269.96,20,2431.0,-0.2588190451068179,0.9659258262879169
272.65,5,3374.0,-9.726594142642726e-12,1.0
274.15,1,4445.0,0.25881904510208364,0.9659258262891854
275.52,1,4946.0,0.4999999999950373,0.8660254037873039
276.48,1,5204.0,0.7071067811787635,0.7071067811943316
277.71,1,5193.0,0.8660254037835715,0.5000000000015019
278.21,1,5062.0,0.9659258262872534,0.25881904510929393
278.59,1,4643.0,1.0,1.2289938294237245e-11
278.35,1,4843.0,0.9659258262898489,-0.2588190450996076
277.42,1,4955.0,0.8660254037885855,-0.4999999999928174
276.48,1,4489.0,0.7071067811858543,-0.7071067811872407
276.01,1,3503.0,0.5000000000037218,-0.8660254037822899
275.93,1,3216.0,0.2588190451117699,-0.96592582628659
275.21,1,3532.0,3.013672174649118e-13,-1.0
275.65,1,3301.0,-0.25881904509713166,-0.9659258262905123
275.48,1,2188.0,-0.49999999999059747,-0.8660254037898671
275.42,1,1546.0,-0.7071067811854281,-0.7071067811876669
275.65,1,1031.0,-0.8660254037810082,-0.5000000000059417
275.59,1,746.0,-0.9659258262859265,-0.2588190451142459
275.9,1,543.0,-1.0,-2.8647113690594306e-12
275.78,1,491.0,-0.9659258262911757,0.25881904509465564
275.9,1,591.0,-0.8660254037838729,0.5000000000009799
275.95,1,1011.0,-0.7071067811894794,0.7071067811836156
276.21,1,1368.0,-0.5000000000081616,0.8660254037797265
277.65,40,2100.0,-0.25881904510266585,0.9659258262890295
278.54,75,2847.0,-5.428055520653949e-12,1.0
280.02,90,3654.0,0.2588190450921796,0.9659258262918392
281.9,75,4127.0,0.49999999999876,0.8660254037851546
284.08,75,4745.0,0.707106781181803,0.707106781191292
286.14,1,4566.0,0.8660254037784448,0.5000000000103816
286.64,75,4557.0,0.965925826288366,0.25881904510514187
286.46,90,4632.0,1.0,7.991399672248468e-12
286.21,90,4684.0,0.9659258262887364,-0.2588190451037597
285.48,90,4180.0,0.8660254037864362,-0.49999999999654005
283.77,90,3749.0,0.7071067811931045,-0.7071067811799905
283.41,75,4253.0,0.49999999999999917,-0.8660254037844392
283.35,90,3643.0,0.25881904510761783,-0.9659258262877025
283.15,90,2198.0,1.0554743823842987e-11,-1.0
282.95,75,1581.0,-0.25881904510128373,-0.9659258262893997
283.08,75,1001.0,-0.4999999999943201,-0.866025403787718
282.75,40,585.0,-0.7071067811781779,-0.7071067811949171
282.75,90,387.0,-0.8660254037831575,-0.5000000000022191
282.95,40,304.0,-0.965925826287039,-0.25881904511009385
283.22,90,363.0,-1.0,-1.3118087975437505e-11
283.55,75,865.0,-0.9659258262900632,0.2588190450988077
283.68,90,2744.0,-0.8660254037889996,0.4999999999921002
283.62,75,5673.0,-0.7071067811864399,0.7071067811866552
283.75,90,6531.0,-0.500000000004439,0.8660254037818758
283.93,90,5931.0,-0.2588190451125698,0.9659258262863757
284.08,90,4802.0,-1.1295168986651727e-12,1.0
284.35,90,4296.0,0.2588190450963317,0.9659258262907267
284.55,90,4490.0,0.49999999998988026,0.8660254037902813
284.77,90,4758.0,0.7071067811848426,0.7071067811882525
285.4,90,4711.0,0.8660254037805941,0.5000000000066589
286.55,90,5014.0,0.9659258262857122,0.25881904511504583
288.27,40,5727.0,1.0,3.692861050259691e-12
289.75,40,6645.0,0.9659258262913901,-0.2588190450938557
289.78,40,6199.0,0.8660254037842869,-0.5000000000002627
289.1,90,4261.0,0.7071067811900651,-0.70710678118303
287.49,90,2910.0,0.5000000000088788,-0.8660254037793125
285.6,75,2402.0,0.25881904510346576,-0.9659258262888151
284.29,1,2038.0,6.256205201854211e-12,-1.0
281.78,1,1514.0,-0.2588190450913797,-0.9659258262920535
279.46,75,977.0,-0.4999999999980428,-0.8660254037855687
277.78,90,517.0,-0.7071067811812174,-0.7071067811918776
276.15,90,327.0,-0.8660254037780307,-0.5000000000110988
274.65,90,237.0,-0.9659258262881516,-0.2588190451059418
273.15,90,325.0,-1.0,-8.819549353448729e-12
271.53,90,785.0,-0.9659258262889506,0.2588190451029598
271.08,90,2746.0,-0.8660254037868503,0.49999999999582284
271.62,90,5966.0,-0.7071067811936902,0.7071067811794048
271.65,75,6461.0,-0.5000000000007163,0.866025403784025
271.82,1,6441.0,-0.25881904510841774,0.9659258262874882
273.22,5,5109.0,-1.1382893505043248e-11,1.0
274.48,1,4544.0,0.25881904510048376,0.9659258262896141
276.35,5,4655.0,0.49999999999360295,0.866025403788132
279.41,1,4961.0,0.7071067811775923,0.7071067811955027
280.08,75,4801.0,0.8660254037827434,0.5000000000029363
280.62,90,5215.0,0.9659258262868248,0.25881904511089376
280.89,40,5709.0,1.0,-6.056775717290851e-13
280.68,1,6722.0,0.9659258262902776,-0.2588190450980078
280.82,75,6017.0,0.8660254037894136,-0.499999999991383
280.29,1,4775.0,0.7071067811870255,-0.7071067811860695
278.96,40,3425.0,0.5000000000051562,-0.8660254037814618
278.09,40,2815.0,0.2588190451133698,-0.9659258262861613
277.29,1,3727.0,1.9576665798654337e-12,-1.0
276.22,1,2816.0,-0.2588190450955318,-0.9659258262909409
275.62,75,1115.0,-0.49999999998916306,-0.8660254037906954
274.76,90,607.0,-0.707106781184257,-0.7071067811888381
273.69,90,388.0,-0.86602540378018,-0.5000000000073761
272.41,90,303.0,-0.9659258262892642,-0.2588190451017897
271.56,90,313.0,-1.0,-4.521010731459952e-12
270.69,90,818.0,-0.9659258262916044,0.25881904509305576
270.22,40,2692.0,-0.866025403784701,0.4999999999995455
269.95,40,5898.0,-0.7071067811906506,0.7071067811824444
269.16,40,6832.0,-0.500000000009596,0.8660254037788984
268.31,40,6134.0,-0.2588190451042657,0.9659258262886007
268.23,40,5194.0,-7.0843548830544715e-12,1.0
268.35,75,4454.0,0.2588190450905798,0.9659258262922679
269.73,20,4749.0,0.4999999999973256,0.8660254037859827
270.31,40,5070.0,0.7071067811806319,0.7071067811924632
272.22,1,5313.0,0.8660254037848927,0.49999999999921363
273.02,1,5642.0,0.9659258262879373,0.2588190451067417
273.15,1,5956.0,1.0,9.64769903464899e-12
273.09,40,7107.0,0.965925826289165,-0.25881904510215986
273.09,20,6837.0,0.8660254037872644,-0.49999999999510564
272.29,5,4829.0,0.7071067811942757,-0.7071067811788193
271.15,5,3529.0,0.5000000000014335,-0.866025403783611
271.07,20,3053.0,0.2588190451092177,-0.9659258262872739
270.99,75,2544.0,1.2211043186243508e-11,-1.0
270.88,40,1849.0,-0.25881904509968384,-0.9659258262898285
270.95,75,1455.0,-0.49999999999288575,-0.8660254037885461
271.0,90,569.0,-0.7071067811872965,-0.7071067811857985
270.66,90,364.0,-0.8660254037823293,-0.5000000000036535
270.34,40,271.0,-0.9659258262866104,-0.2588190451116937
270.0,1,322.0,-1.0,-2.2247210947117577e-13
269.35,1,830.0,-0.9659258262904918,0.2588190450972078
269.19,1,3166.0,-0.8660254037898277,0.4999999999906658
268.46,90,6236.0,-0.7071067811876112,0.707106781185484
268.0,90,6928.0,-0.5000000000058734,0.8660254037810476
268.14,90,6327.0,-0.2588190451141697,0.9659258262859469
268.71,90,5226.0,-2.7858162610656945e-12,1.0
269.15,1,4594.0,0.25881904509473186,0.9659258262911553
270.08,1,5068.0,0.5000000000010482,0.8660254037838334
271.02,40,5254.0,0.7071067811836714,0.7071067811894237
270.82,1,5278.0,0.866025403779766,0.5000000000080933
271.01,90,5599.0,0.9659258262890499,0.25881904510258963
270.78,90,5929.0,1.0,5.349160412660213e-12
270.75,90,7280.0,0.9659258262918188,-0.25881904509225584
270.62,90,6453.0,0.8660254037851152,-0.49999999999882827
270.23,40,4672.0,0.7071067811912363,-0.7071067811818588
269.16,40,3494.0,0.5000000000103132,-0.8660254037784842
268.22,1,3628.0,0.25881904510506565,-0.9659258262883864
267.56,5,3124.0,7.912504564254732e-12,-1.0
266.82,1,2820.0,-0.2588190451038359,-0.9659258262887159
266.03,1,2218.0,-0.4999999999966084,-0.8660254037863968
264.22,1,717.0,-0.7071067811800462,-0.7071067811930488
263.53,1,422.0,-0.8660254037844786,-0.49999999999993083
262.22,1,356.0,-0.9659258262877229,-0.2588190451075416
260.22,1,345.0,-1.0,-1.047584871584925e-11
260.02,1,832.0,-0.9659258262893793,0.2588190451013599
258.76,1,2505.0,-0.8660254037876784,0.49999999999438843
257.88,1,5503.0,-0.7071067811948614,0.7071067811782337
257.51,1,6536.0,-0.5000000000021507,0.8660254037831969
258.22,1,5831.0,-0.25881904511001763,0.9659258262870595
259.35,1,5267.0,-1.303919286744377e-11,1.0
260.08,1,4785.0,0.2588190450988839,0.9659258262900428
260.68,1,5292.0,0.49999999999216854,0.8660254037889602
262.65,1,5614.0,0.7071067811867109,0.7071067811863841
263.59,1,5763.0,0.8660254037819153,0.5000000000043706
264.55,1,5881.0,0.9659258262863961,0.25881904511249365
264.65,1,6103.0,1.0,1.0506217906714368e-12
265.02,1,6986.0,0.9659258262907062,-0.2588190450964079
264.72,1,6514.0,0.8660254037902418,-0.4999999999899486
264.22,75,5445.0,0.7071067811881967,-0.7071067811848983
263.9,40,3799.0,0.5000000000065906,-0.8660254037806335
263.28,5,3195.0,0.2588190451149696,-0.9659258262857326
263.22,1,2929.0,3.6139659422659557e-12,-1.0
262.75,1,2680.0,-0.25881904509393194,-0.9659258262913697
262.35,1,3025.0,-0.5000000000003311,-0.8660254037842475
261.35,1,1459.0,-0.7071067811830858,-0.7071067811900092
261.22,1,1107.0,-0.8660254037793519,-0.5000000000088105
261.28,1,571.0,-0.9659258262888355,-0.25881904510338954
260.55,1,436.0,-1.0,-6.1773100938604746e-12
260.49,1,430.0,-0.965925826292033,0.2588190450914559
260.01,1,612.0,-0.8660254037855292,0.4999999999981111
260.01,75,1143.0,-0.7071067811918218,0.7071067811812732
259.82,90,1547.0,-0.5000000000110304,0.8660254037780702
260.08,90,3346.0,-0.25881904510586556,0.965925826288172
260.88,40,4256.0,-8.740654245454993e-12,1.0
262.01,75,4763.0,0.258819045103036,0.9659258262889302
263.35,90,5192.0,0.4999999999958912,0.8660254037868109
264.53,75,5096.0,0.7071067811794607,0.7071067811936343
265.55,40,4960.0,0.8660254037840646,0.500000000000648
266.35,75,5225.0,0.9659258262875086,0.2588190451083416
267.03,90,5611.0,1.0,1.1303998397049512e-11
266.88,40,5436.0,0.9659258262895937,-0.25881904510056
267.09,40,5031.0,0.8660254037880926,-0.49999999999367123
266.21,90,4843.0,0.7071067811954469,-0.7071067811776481
265.68,90,4043.0,0.5000000000028679,-0.8660254037827828
265.48,90,3443.0,0.25881904511081755,-0.9659258262868452
263.9,1,4083.0,-6.845726797228211e-13,-1.0
263.78,1,3774.0,-0.258819045098084,-0.9659258262902571
263.03,1,2645.0,-0.49999999999145134,-0.8660254037893742
262.34,1,1825.0,-0.7071067811861254,-0.7071067811869698
262.09,1,1107.0,-0.8660254037815012,-0.5000000000050878
280.58,1,318.0,-0.9659258262861817,-0.25881904511329357
261.27,1,436.0,-1.0,-1.8787714718716976e-12
261.28,1,430.0,-0.9659258262909206,0.258819045095608
261.4,1,487.0,-0.8660254037906558,0.4999999999892314
261.77,40,777.0,-0.7071067811887823,0.7071067811843128
261.71,1,998.0,-0.5000000000073078,0.8660254037802195
262.15,40,1758.0,-0.2588190451017135,0.9659258262892846
263.65,1,2613.0,-4.442115623466216e-12,1.0
265.0,40,3406.0,0.25881904509313197,0.965925826291584
266.08,90,3935.0,0.4999999999996138,0.8660254037846616
267.08,90,4465.0,0.7071067811825001,0.7071067811905949
267.15,90,4610.0,0.8660254037789378,0.5000000000095277
267.22,90,5027.0,0.9659258262886211,0.2588190451041895
266.65,90,4431.0,1.0,7.005459775060735e-12
266.4,90,3302.0,0.9659258262922474,-0.258819045090656
266.28,90,2706.0,0.8660254037859433,-0.4999999999973939
266.09,90,2823.0,0.7071067811924074,-0.7071067811806876
265.75,90,2335.0,0.4999999999991453,-0.8660254037849321
265.75,90,1817.0,0.2588190451066655,-0.9659258262879578
265.68,90,1738.0,9.568803926655254e-12,-1.0
265.62,90,1935.0,-0.2588190451022361,-0.9659258262891446
265.28,90,2334.0,-0.49999999999517397,-0.8660254037872249
265.4,90,658.0,-0.707106781178875,-0.70710678119422
265.34,90,385.0,-0.8660254037836504,-0.5000000000013652
265.42,90,282.0,-0.9659258262872943,-0.2588190451091415
265.22,90,349.0,-1.0,-1.2132148078249772e-11
264.65,90,800.0,-0.965925826289808,0.25881904509976006
264.72,90,2552.0,-0.8660254037885067,0.4999999999929541
263.9,1,4930.0,-0.7071067811857428,0.7071067811873523
263.28,1,5439.0,-0.5000000000035851,0.8660254037823688
262.68,1,4699.0,-0.2588190451116175,0.9659258262866308
280.62,40,4854.0,-1.4357700147743976e-13,1.0
265.35,1,3911.0,0.25881904509728404,0.9659258262904714
266.15,75,3967.0,0.49999999999073413,0.8660254037897883
267.42,1,4115.0,0.7071067811855397,0.7071067811875553
268.65,1,4470.0,0.866025403781087,0.500000000005805
269.15,40,4775.0,0.9659258262859673,0.2588190451140935
269.27,40,5357.0,1.0,2.7069211530719584e-12
269.58,40,6366.0,0.9659258262911349,-0.2588190450948081
269.55,90,6097.0,0.866025403783794,-0.5000000000011166
269.42,75,4568.0,0.7071067811893679,-0.7071067811837272
267.78,1,3124.0,0.500000000008025,-0.8660254037798054
267.41,1,2522.0,0.2588190451025134,-0.9659258262890702
265.85,40,2254.0,5.270265304666478e-12,-1.0
264.29,1,1601.0,-0.25881904509233206,-0.9659258262917984
263.23,1,985.0,-0.4999999999988966,-0.8660254037850756
261.91,1,587.0,-0.7071067811819146,-0.7071067811911804
259.71,1,351.0,-0.8660254037785238,-0.5000000000102449
259.6,1,244.0,-0.9659258262884068,-0.25881904510498943
258.21,1,340.0,-1.0,-7.833609456260996e-12
257.84,1,801.0,-0.9659258262924618,0.25881904508985604
257.34,1,2647.0,-0.8660254037863574,0.4999999999966767
257.68,1,5639.0,-0.707106781192993,0.7071067811801021
257.15,1,6494.0,-0.4999999999998625,0.866025403784518
258.55,1,6007.0,-0.25881904510746545,0.9659258262877434
262.02,1,4947.0,-1.0396953607855515e-11,1.0
264.88,1,4286.0,0.2588190451014361,0.965925826289359
267.15,1,4442.0,0.49999999999445677,0.866025403787639
268.22,1,4724.0,0.7071067811782895,0.7071067811948055
269.35,1,4968.0,0.8660254037832363,0.5000000000020824
270.22,1,5093.0,0.9659258262870799,0.2588190451099414
270.62,1,5754.0,1.0,1.2960297759450033e-11
271.22,1,6256.0,0.9659258262900223,-0.25881904509896014
271.09,1,6182.0,0.8660254037889207,-0.4999999999922369
271.36,20,4511.0,0.7071067811863284,-0.7071067811867667
270.22,1,3355.0,0.5000000000043023,-0.8660254037819547
269.49,1,3006.0,0.25881904511241743,-0.9659258262864164
267.72,1,2406.0,9.717266826777007e-13,-1.0
266.28,1,1744.0,-0.2588190450964841,-0.9659258262906858
265.9,1,1059.0,-0.49999999999001693,-0.8660254037902023
265.62,1,752.0,-0.7071067811849542,-0.707106781188141
264.75,1,468.0,-0.866025403780673,-0.5000000000065222
263.84,1,585.0,-0.9659258262857531,-0.2588190451148934
263.35,1,571.0,-1.0,-3.5350708342722196e-12
262.4,1,1004.0,-0.9659258262913493,0.2588190450940081
261.72,1,2855.0,-0.8660254037842081,0.5000000000003993
260.95,1,5682.0,-0.7071067811899535,0.7071067811831415
260.27,1,6628.0,-0.5000000000087422,0.8660254037793913
261.03,1,5656.0,-0.2588190451033133,0.9659258262888559
280.62,40,4854.0,-6.0984149858667385e-12,1.0
267.48,1,4518.0,0.25881904509153214,0.9659258262920127
269.15,1,4865.0,0.4999999999981794,0.8660254037854898
271.02,1,4841.0,0.707106781181329,0.7071067811917661
271.9,1,5004.0,0.8660254037781097,0.5000000000109621
272.46,1,5255.0,0.9659258262881925,0.25881904510578935
272.82,1,5797.0,1.0,8.661759137461257e-12
273.02,1,6552.0,0.9659258262889098,-0.2588190451031122
272.9,1,6233.0,0.8660254037867714,-0.4999999999959595
272.68,1,4690.0,0.7071067811935786,-0.7071067811795164
271.22,1,3561.0,0.5000000000005796,-0.866025403784104
270.75,40,2964.0,0.25881904510826537,-0.965925826287529
269.87,40,2631.0,1.1225103289055775e-11,-1.0
269.22,1,1743.0,-0.2588190451006362,-0.9659258262895732
268.61,1,1191.0,-0.49999999999373956,-0.8660254037880531
268.08,75,889.0,-0.7071067811777039,-0.7071067811953912
268.28,90,503.0,-0.8660254037828223,-0.5000000000027996
267.89,40,507.0,-0.9659258262868656,-0.25881904511074133
268.08,75,586.0,-1.0,7.634677877165571e-13
267.64,75,1057.0,-0.9659258262902367,0.25881904509816017
267.77,90,2771.0,-0.8660254037893348,0.4999999999915197
267.88,1,5593.0,-0.707106781186914,0.7071067811861811
267.4,1,6756.0,-0.5000000000050195,0.8660254037815406
267.83,1,6166.0,-0.25881904511321735,0.9659258262862022
270.22,1,5155.0,-1.7998763638779617e-12,1.0
272.35,1,4617.0,0.2588190450956842,0.9659258262909002
274.62,1,4867.0,0.4999999999892997,0.8660254037906164
276.46,1,5052.0,0.7071067811843685,0.7071067811887265
277.77,1,5142.0,0.8660254037802589,0.5000000000072394
278.42,1,5424.0,0.965925826289305,0.2588190451016373
278.82,75,5970.0,1.0,4.363220515472481e-12
278.28,90,6571.0,0.9659258262915635,-0.2588190450932082
277.09,90,6298.0,0.8660254037846221,-0.49999999999968214
276.82,90,4549.0,0.707106781190539,-0.707106781182556
275.86,90,3595.0,0.5000000000094594,-0.8660254037789773
275.15,90,3145.0,0.2588190451041133,-0.9659258262886415
275.22,90,2504.0,6.926564667066999e-12,-1.0
274.83,90,2857.0,-0.25881904509073217,-0.965925826292227
274.71,90,2198.0,-0.4999999999974622,-0.8660254037859039
274.78,1,719.0,-0.7071067811807434,-0.7071067811923516
275.02,40,480.0,-0.8660254037849715,-0.49999999999907696
274.88,40,327.0,-0.9659258262879782,-0.25881904510658926
274.15,75,351.0,-1.0,-9.489908818661518e-12
273.28,1,764.0,-0.9659258262891242,0.25881904510231224
272.53,1,2449.0,-0.8660254037871855,0.4999999999952423
271.9,1,4951.0,-0.7071067811941641,0.7071067811789309
272.08,90,6114.0,-0.5000000000012969,0.8660254037836899
272.68,90,5538.0,-0.2588190451090653,0.9659258262873147
274.79,75,4947.0,-1.2053252970256036e-11,1.0
275.88,90,4822.0,0.2588190450998363,0.9659258262897876
277.08,75,5191.0,0.49999999999302236,0.8660254037884672
278.51,90,5514.0,0.7071067811874081,0.7071067811856869
279.22,90,5857.0,0.8660254037824082,0.5000000000035169
278.88,90,5965.0,0.9659258262866512,0.2588190451115413
278.28,90,6217.0,1.0,6.468189348370372e-14
277.55,90,6691.0,0.965925826290451,-0.25881904509736026
276.95,90,5892.0,0.8660254037897489,-0.49999999999080247
276.4,90,4880.0,0.7071067811874996,-0.7071067811855956
276.02,90,3764.0,0.5000000000057367,-0.8660254037811266
275.46,90,3312.0,0.25881904511401727,-0.9659258262859878
275.15,90,2975.0,2.6280260450782226e-12,-1.0
274.81,90,3635.0,-0.25881904509488424,-0.9659258262911145
274.75,90,2314.0,-0.5000000000011848,-0.8660254037837546
274.62,90,1556.0,-0.7071067811837829,-0.7071067811893121
273.88,90,1140.0,-0.8660254037798448,-0.5000000000079566
273.34,90,683.0,-0.9659258262890906,-0.2588190451024372
273.03,90,410.0,-1.0,-5.1913701966727416e-12
272.68,90,432.0,-0.9659258262917779,0.2588190450924083
272.68,90,690.0,-0.8660254037850362,0.49999999999896494
272.35,90,1219.0,-0.7071067811911247,0.7071067811819703
272.15,90,2093.0,-0.5000000000101766,0.8660254037785632
272.08,90,3110.0,-0.2588190451049132,0.9659258262884273
271.84,90,3771.0,-7.75471434826726e-12,1.0
271.84,90,4262.0,0.25881904508993225,0.9659258262924414
272.22,90,4945.0,0.49999999999674505,0.8660254037863179
273.15,90,5058.0,0.7071067811801578,0.7071067811929372
274.42,90,5059.0,0.8660254037845575,0.49999999999979416
275.14,40,4908.0,0.9659258262877638,0.25881904510738923
276.08,1,4788.0,1.0,1.0318058499861779e-11
276.64,1,4898.0,0.9659258262893385,-0.2588190451015123
276.96,5,4551.0,0.8660254037875996,-0.4999999999945251
277.4,5,4113.0,0.7071067811947498,-0.7071067811783452
276.15,1,3596.0,0.5000000000020141,-0.8660254037832759
274.01,1,3703.0,0.2588190451098652,-0.9659258262871003
273.21,1,4354.0,1.2881402651456297e-11,-1.0
272.34,1,3261.0,-0.2588190450990363,-0.9659258262900019
272.22,1,2075.0,-0.49999999999230516,-0.8660254037888813
271.9,1,1789.0,-0.7071067811868225,-0.7071067811862726
272.15,1,1252.0,-0.8660254037819941,-0.5000000000042341
272.02,1,834.0,-0.9659258262864369,-0.2588190451123412
271.88,1,503.0,-1.0,-8.928315746839646e-13
271.83,1,410.0,-0.9659258262906654,0.25881904509656034
271.84,1,564.0,-0.8660254037901629,0.49999999999008526
272.35,1,900.0,-0.7071067811880851,0.7071067811850099
272.33,1,1154.0,-0.500000000006454,0.8660254037807125
272.65,1,2025.0,-0.25881904511481724,0.9659258262857735
274.48,1,2948.0,-3.4561757262784834e-12,1.0
276.21,1,3721.0,0.2588190450940843,0.9659258262913288
278.21,90,4208.0,0.5000000000004676,0.8660254037841686
279.61,90,4599.0,0.7071067811831974,0.7071067811898977
280.68,90,4805.0,0.8660254037794308,0.5000000000086738
281.35,75,4924.0,0.9659258262888764,0.25881904510323717
282.08,1,4501.0,1.0,6.019519877873002e-12
283.45,1,4576.0,0.9659258262919923,-0.2588190450916083
284.08,1,4206.0,0.8660254037854503,-0.49999999999824774
285.15,1,3865.0,0.7071067811917102,-0.7071067811813848
284.78,1,3371.0,0.5000000000108937,-0.8660254037781491
282.23,1,2692.0,0.25881904510571313,-0.9659258262882129
279.59,40,2190.0,8.582864029467521e-12,-1.0
277.08,1,1674.0,-0.25881904510318837,-0.9659258262888893
276.49,1,1049.0,-0.49999999999602784,-0.866025403786732
275.29,1,581.0,-0.7071067811795723,-0.7071067811935228
275.55,1,360.0,-0.8660254037841434,-0.5000000000005114
275.35,1,223.0,-0.9659258262875494,-0.25881904510818915
275.15,1,330.0,-1.0,-1.114620818106204e-11
275.82,1,819.0,-0.9659258262895528,0.2588190451007124
277.7,1,2635.0,-0.8660254037880136,0.4999999999938079
278.61,90,5474.0,-0.7071067811953353,0.7071067811777597
278.75,40,6300.0,-0.5000000000027313,0.8660254037828617
278.62,90,5921.0,-0.25881904511066517,0.9659258262868861
279.22,75,4916.0,8.423628957102933e-13,1.0
279.95,40,4159.0,0.2588190450982364,0.9659258262902163
280.77,40,4366.0,0.499999999991588,0.8660254037892954
281.4,75,4645.0,0.7071067811862369,0.7071067811868582
282.01,75,4606.0,0.8660254037815801,0.5000000000049513
282.82,40,5076.0,0.9659258262862226,0.25881904511314113
284.35,75,5564.0,1.0,1.7209812558842255e-12
285.27,1,6572.0,0.9659258262908798,-0.2588190450957604
285.48,40,6127.0,0.866025403790577,-0.49999999998936806
285.15,1,4365.0,0.7071067811886708,-0.7071067811844244
282.96,1,3100.0,0.5000000000071712,-0.8660254037802984
280.88,1,2781.0,0.25881904510156106,-0.9659258262893254
278.26,1,2185.0,4.284325407478745e-12,-1.0
278.14,1,1554.0,-0.2588190450932844,-0.9659258262915431
278.15,40,1043.0,-0.4999999999997505,-0.8660254037845827
277.53,1,593.0,-0.7071067811826117,-0.7071067811904833
276.29,1,352.0,-0.8660254037790167,-0.500000000009391
276.08,1,260.0,-0.965925826288662,-0.2588190451040371
275.88,1,332.0,-1.0,-6.847669559073263e-12
274.53,1,836.0,-0.9659258262922066,0.2588190450908084
273.89,1,2703.0,-0.8660254037858643,0.49999999999753053
